Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Illegal weapons possession,Drug law violations,Liquor law violations
2013,121691,University of Redlands,1,Main Campus,5147,8,111,300
2013,122436,University of San Diego,1,UNIVERSITY OF SAN DIEGO,8321,1,59,212
2013,122612,University of San Francisco,1,Hilltop Campus (San Francisco),10112,3,108,260
2013,123961,University of Southern California,1,University Park Campus,41368,3,91,287
2013,120883,University of the Pacific,1,Main Campus,6421,0,7,1
2013,123651,Vanguard University of Southern California,1,Vanguard University of Southern California,2415,1,7,90
2013,125763,Whittier College,1,Main Campus,2339,4,17,21
2014,109785,Azusa Pacific University,1,Azusa (main campus),9972,1,11,59
2014,110097,Biola University,1,Main Campus,6358,2,7,8
2014,110361,California Baptist University,1,Main Campus,7957,0,8,22
2014,110404,California Institute of Technology,1,Main Campus,2209,0,5,0
2014,110413,California Lutheran University,1,Main Campus,4160,3,5,154
2014,111948,Chapman University,1,Orange Campus,8132,0,114,138
2014,112251,Claremont Graduate University,1,Main Campus,2160,0,0,0
2014,112075,Concordia University-Irvine,1,Main Campus,4311,0,4,30
2014,114813,Fresno Pacific University,1,FRESNO PACIFIC UNIVERSITY,3458,0,1,5
2014,114840,Fuller Theological Seminary in California,1,Fuller Pasadena,2550,0,0,0
2014,117627,La Sierra University,1,La Sierra University,2510,1,2,10
2014,117636,Loma Linda University,1,Loma Linda University,4600,0,0,0
2014,117946,Loyola Marymount University,1,Westchester Campus,9515,1,109,0
2014,119173,Mount Saint Mary's University,1,Chalon,3292,0,1,2
2014,120254,Occidental College,1,Occidental College,2040,4,38,95
2014,121150,Pepperdine University,1,Malibu - Main Campus,7417,5,14,22
2014,121309,Point Loma Nazarene University,1,Point Loma Nazerene University Main Campus,3374,0,7,6
2014,123554,Saint Mary's College of California,1,Main Campus,4112,3,15,1
2014,122931,Santa Clara University,1,Main Campus - Santa Clara University,9015,0,171,658
2014,243744,Stanford University,1,Main Campus,16963,0,0,0
2014,117140,University of La Verne,1,MAIN CAMPUS,8517,1,9,21
2014,121691,University of Redlands,1,Main Campus,5333,5,101,260
2014,122436,University of San Diego,1,UNIVERSITY OF SAN DIEGO,8349,3,75,228
2014,122612,University of San Francisco,1,Hilltop Campus (San Francisco),10689,1,57,93
2014,123961,University of Southern California,1,University Park Campus,42453,2,35,473
2014,120883,University of the Pacific,1,Main Campus,6304,0,4,1
2014,123651,Vanguard University of Southern California,1,Vanguard University of Southern California,2255,1,10,49
2014,125763,Whittier College,1,Main Campus,2259,7,47,88
2015,109785,Azusa Pacific University,1,Azusa (main campus),9975,10,20,148
2015,110097,Biola University,1,Main Campus,6227,1,10,5
2015,110361,California Baptist University,1,Main Campus,8541,0,5,37
2015,110404,California Institute of Technology,1,Main Campus,2255,1,5,0
2015,110413,California Lutheran University,1,Main Campus,4126,0,2,74
2015,111948,Chapman University,1,Orange Campus,8305,2,126,163
2015,112251,Claremont Graduate University,1,Main Campus,2136,0,0,0
2015,112075,Concordia University-Irvine,1,Main Campus,4505,0,0,44
2015,114813,Fresno Pacific University,1,FRESNO PACIFIC UNIVERSITY,3342,0,6,7
2015,114840,Fuller Theological Seminary in California,1,Fuller Pasadena,2532,0,0,0
2015,117627,La Sierra University,1,La Sierra University,2476,0,5,3
2015,117636,Loma Linda University,1,Loma Linda University,4490,0,0,0
2015,117946,Loyola Marymount University,1,Westchester Campus,9392,3,127,0
2015,119173,Mount Saint Mary's University,1,Chalon,3431,0,0,2
2015,120254,Occidental College,1,Occidental College,2023,6,15,151
2015,121150,Pepperdine University,1,Malibu - Main Campus,7632,4,1,23
2015,121309,Point Loma Nazarene University,1,Point Loma Nazerene University Main Campus,3663,0,2,7
2015,123554,Saint Mary's College of California,1,Main Campus,4030,1,34,3
2015,122931,Santa Clara University,1,Main Campus - Santa Clara University,8680,0,102,666
2015,243744,Stanford University,1,Main Campus,16980,0,0,0
2015,117140,University of La Verne,1,MAIN CAMPUS,8334,0,10,20
2015,121691,University of Redlands,1,Main Campus,5215,1,140,259
2015,122436,University of San Diego,1,UNIVERSITY OF SAN DIEGO,8251,5,0,325
2015,122612,University of San Francisco,1,Hilltop Campus (San Francisco),10797,3,6,251
2015,123961,University of Southern California,1,University Park Campus,43401,3,55,418
2015,120883,University of the Pacific,1,Main Campus,6281,1,9,3
2015,123651,Vanguard University of Southern California,1,Vanguard University of Southern California,2184,0,0,42
2015,125763,Whittier College,1,Main Campus,2187,2,46,84
