Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Illegal weapons possession,Drug law violations,Liquor law violations
2014,169248,Central Michigan University,41,Pentagon Center,26879,0,0,0
2014,169248,Central Michigan University,42,Saginaw Medical School Campus,26879,0,0,0
2014,115755,Humboldt State University,1,Humboldt State University,8485,2,238,8
2014,122409,San Diego State University,1,Main Campus,33483,13,272,0
2014,122597,San Francisco State University,1,Main Campus,29465,0,10,224
2014,122755,San Jose State University,1,Main Campus,32713,6,112,262
2014,123572,Sonoma State University,1,Sonoma State University,9290,2,12,12
2014,111188,The California Maritime Academy,1,California State University Maritime Academy,1047,1,5,21
2015,110422,California Polytechnic State University-San Luis Obispo,1,Main Campus,20944,3,22,327
2015,110529,California State Polytechnic University-Pomona,1,Main Campus,23717,0,52,64
2015,110486,California State University-Bakersfield,1,Main Campus,9228,0,6,25
2015,441937,California State University-Channel Islands,1,California State University Channel Islands,6167,2,30,76
2015,110538,California State University-Chico,1,Main Campus,17220,1,13,79
2015,110547,California State University-Dominguez Hills,1,California State University Dominguez Hills,14635,0,3,0
2015,110574,California State University-East Bay,1,Main Campus,15528,1,119,67
2015,110556,California State University-Fresno,1,Main Campus,24136,0,12,59
2015,110565,California State University-Fullerton,1,Main Campus,38948,2,100,140
2015,110583,California State University-Long Beach,1,Main Campus,37446,0,73,168
2015,110592,California State University-Los Angeles,1,California State University- Los Angeles,27680,0,112,266
2015,409698,California State University-Monterey Bay,1,California State University- Monterey Bay,7102,5,10,2
2015,110608,California State University-Northridge,1,California State University- Northridge,41548,1,172,250
2015,110617,California State University-Sacramento,1,Sacramento State,30284,0,65,150
