Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Rape,Fondling,Sex offenses - Non-forcible,Incest,Statutory rape,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson
2010,110529,California State Polytechnic University-Pomona,1,Main Campus,20747,0,0,5,,,0,,,1,0,2,0,0
2010,110486,California State University-Bakersfield,1,Main Campus,7906,0,0,0,,,0,,,0,1,0,0,0
2010,441937,California State University-Channel Islands,1,California State University Channel Islands,3828,0,0,0,,,0,,,0,0,0,0,0
2010,110538,California State University-Chico,1,Main Campus,15989,0,0,3,,,1,,,0,0,1,0,1
2010,110547,California State University-Dominguez Hills,1,California State University Dominguez Hills,13854,0,0,1,,,0,,,0,3,13,0,0
2010,110574,California State University-East Bay,1,Main Campus,12889,0,0,3,,,0,,,0,1,9,0,0
2010,110556,California State University-Fresno,1,Main Campus,20932,0,0,0,,,0,,,0,0,3,0,0
2010,110565,California State University-Fullerton,1,Main Campus,35590,0,0,2,,,0,,,1,0,5,0,0
2010,110583,California State University-Long Beach,1,Main Campus,33416,0,0,0,,,0,,,0,0,0,0,0
2010,110592,California State University-Los Angeles,1,California State University- Los Angeles,20142,0,0,0,,,0,,,0,0,6,0,0
2010,409698,California State University-Monterey Bay,1,California State University- Monterey Bay,4790,0,0,3,,,0,,,0,0,10,0,0
2010,110608,California State University-Northridge,1,California State University- Northridge,35272,0,0,6,,,0,,,1,0,42,0,1
2010,110617,California State University-Sacramento,1,Sacramento State,27033,0,0,3,,,0,,,0,0,2,0,0
2010,110510,California State University-San Bernardino,1,California State University- San Bernardino,16400,0,0,0,,,0,,,1,0,5,0,0
2010,366711,California State University-San Marcos,1,Main Campus,9722,0,0,1,,,0,,,0,0,0,0,0
2010,110495,California State University-Stanislaus,1,CSU Stanislaus - Turlock,8305,0,0,1,,,0,,,0,0,3,0,0
2010,169248,Central Michigan University,1,Main Campus,28292,0,0,2,,,1,,,0,2,4,0,0
2010,115755,Humboldt State University,1,Humboldt State University,7903,0,0,4,,,0,,,0,2,8,0,0
2010,122409,San Diego State University,1,Main Campus,29187,0,0,9,,,0,,,0,4,22,0,5
2010,122597,San Francisco State University,1,Main Campus,29718,0,0,3,,,0,,,0,0,28,0,0
2010,122755,San Jose State University,1,Main Campus,29076,0,0,2,,,0,,,0,0,3,0,0
2010,123572,Sonoma State University,1,Sonoma State University,8395,0,0,1,,,0,,,0,2,4,0,0
2010,111188,The California Maritime Academy,1,California State University Maritime Academy,855,0,0,0,,,0,,,0,0,2,0,0
2011,110422,California Polytechnic State University-San Luis Obispo,1,Main Campus,18762,0,0,1,,,0,,,0,0,3,0,1
2011,110529,California State Polytechnic University-Pomona,1,Main Campus,21107,0,0,6,,,0,,,1,0,2,0,0
2011,110486,California State University-Bakersfield,1,Main Campus,8002,0,0,0,,,0,,,0,0,0,0,0
2011,441937,California State University-Channel Islands,1,California State University Channel Islands,4179,0,0,0,,,0,,,0,0,0,0,0
2011,110538,California State University-Chico,1,Main Campus,15920,0,0,2,,,0,,,0,0,2,0,1
2011,110547,California State University-Dominguez Hills,1,California State University Dominguez Hills,14364,0,0,1,,,0,,,0,3,5,0,0
2011,110574,California State University-East Bay,1,Main Campus,13160,0,0,0,,,0,,,0,0,3,0,0
2011,110556,California State University-Fresno,1,Main Campus,21981,0,0,1,,,0,,,0,1,0,0,0
2011,110565,California State University-Fullerton,1,Main Campus,36156,0,0,0,,,0,,,0,1,1,0,0
2011,110583,California State University-Long Beach,1,Main Campus,34870,0,0,3,,,0,,,0,0,6,0,0
2011,110592,California State University-Los Angeles,1,California State University- Los Angeles,21284,0,0,0,,,0,,,1,1,1,0,0
2011,409698,California State University-Monterey Bay,1,California State University- Monterey Bay,5173,0,0,4,,,1,,,0,1,5,0,0
2011,110608,California State University-Northridge,1,California State University- Northridge,36911,0,0,0,,,0,,,2,2,26,0,0
2011,110617,California State University-Sacramento,1,Sacramento State,28016,0,0,1,,,0,,,0,0,0,0,2
2011,110510,California State University-San Bernardino,1,California State University- San Bernardino,17250,0,0,1,,,0,,,0,1,4,0,0
2011,366711,California State University-San Marcos,1,Main Campus,10276,0,0,0,,,1,,,0,0,0,0,0
2011,110495,California State University-Stanislaus,1,CSU Stanislaus - Turlock,9246,0,0,1,,,0,,,0,0,4,0,1
2011,169248,Central Michigan University,1,Main Campus,28194,0,0,4,,,0,,,1,2,10,0,0
2011,115755,Humboldt State University,1,Humboldt State University,8046,0,0,1,,,0,,,1,0,0,0,0
2011,122409,San Diego State University,1,Main Campus,30541,0,0,4,,,0,,,0,2,23,0,0
2011,122597,San Francisco State University,1,Main Campus,29541,0,0,3,,,0,,,0,0,31,2,1
